"event_id","user_id","event_datetime","event_type","revenue"
610,92,"29/01/2025 17:48",registration,0.00
611,92,"12/02/2025 4:27",support_request,0.00
612,92,"24.02.2025 18:27",cancel,0.00
613,92,"10-3-2025 1:45",purchase,30.00
614,92,"07/05/2025 20:21",view_content,0.00
615,93,"06.02.2025 06:24",registration,0.00
616,93,"02/03/2025 5:57",play_video,0.00
617,93,"22-3-2025 07:05",login,0.00
618,93,"10/6/2025 13:13",support_request,0.00
619,93,"11.06.2025 03:43",support_request,0.00
620,94,"13/06/2025 18:08",registration,0.00
621,94,"21/06/2025 17:49",play_video,0.00
622,94,"09/08/2025 6:34",login,0.00
623,95,"21.5.25 04:10",registration,0.00
624,95,"5/6/2025 3:14",support_request,0.00
625,95,"02.06.2025 10:40",login,0.00
626,95,"15.08.2025 02:22",cancel,0.00
627,95,"28.07.2025 01:22",view_content,0.00
628,95,"04/10/2025 1:54",view_content,0.00
629,95,"22.09.2025 14:58",test_event,0.00
630,96,"9-6-2025 3:02",registration,0.00
631,96,"13/08/2025 20:48",login,0.00
632,96,"26.8.25 11:51",view_content,0.00
633,97,"10/05/2025 10:20",registration,0.00
634,97,"21/5/2025 19:35",view_content,0.00
635,97,"18.07.2025 13:43",login,0.00
636,97,"18-7-2025 13:15",login,0.00
637,97,"25-8-2025 13:06",view_content,0.00
638,98,"6/4/2025 15:17",registration,0.00
639,98,"23.4.25 03:24",login,0.00
640,98,"2/5/2025 16:19",login,0.00
641,98,"28.05.2025 18:07",login,0.00
642,98,"12/7/2025 1:17",view_content,0.00
643,98,"17.07.2025 16:46",purchase,40.00
644,98,"17/08/2025 07:43",login,0.00
645,98,"18.09.2025 11:37",play_video,0.00
646,98,"11/10/2025 12:35",view_content,0.00
647,99,"29.03.2025 08:44",registration,0.00
648,99,"29-3-2025 19:41",view_content,0.00
649,99,"7.4.25 14:00",view_content,0.00
650,99,"11/05/2025 23:40",view_content,0.00
651,99,"6/5/2025 2:05",view_content,0.00
652,99,"18.06.2025 03:05",view_content,0.00
653,99,"5-7-2025 13:13",view_content,0.00
654,99,"20/08/2025 21:55",cancel,0.00
655,99,"18.9.25 02:51",login,0.00
656,100,"26.6.25 19:01",registration,0.00
657,100,"29.06.2025 05:48",login,0.00
658,100,"21-8-2025 19:11",login,0.00
659,100,"08.08.2025 15:08",login,0.00
660,100,"2.9.25 11:27",play_video,0.00
661,100,"19/10/2025 21:58",view_content,0.00
662,100,"02.10.2025 06:37",test_event,0.00
663,101,"24.05.2025 00:39",registration,0.00
664,101,"31/5/2025 02:58",test_event,0.00
665,101,"12.7.25 12:41",login,0.00
666,101,"9.7.25 04:15",play_video,0.00
667,101,"4/10/2025 10:27",view_content,0.00
668,101,"10.10.2025 18:25",view_content,0.00
669,101,"01.11.2025 12:45",play_video,0.00
670,101,"27.11.2025 19:18",play_video,0.00
671,101,"30/11/2025 23:26",login,0.00
672,102,"16.1.25 14:38",registration,0.00
673,102,"27/02/2025 15:05",login,0.00
674,102,"09/04/2025 22:01",view_content,0.00
675,102,"26-4-2025 04:32",login,0.00
676,103,"20.4.25 04:14",registration,0.00
677,103,"26-4-2025 16:24",login,0.00
678,103,"9-6-2025 7:21",support_request,0.00
679,103,"16/6/2025 11:43",play_video,0.00
680,103,"07.07.2025 19:58",login,0.00
681,103,"11/8/2025 13:46",login,0.00
682,103,"29/10/2025 05:05",login,0.00
683,103,"30/10/2025 09:16",cancel,0.00
684,103,"4/12/2025 18:55",view_content,0.00
685,104,"07/01/2025 6:27",registration,0.00
686,104,"13/1/2025 19:29",login,0.00
687,104,"17/2/2025 03:12",login,0.00
688,104,"26.3.25 19:35",login,0.00
689,105,"30.01.2025 17:25",registration,0.00
690,105,"24.02.2025 22:35",play_video,0.00
691,105,"07/02/2025 15:00",view_content,0.00
692,105,"12-6-2025 10:26",login,0.00
693,106,"28/1/2025 08:44",registration,0.00
694,106,"20/2/2025 16:23",login,0.00
695,106,"13/2/2025 05:11",login,0.00
696,106,"5-3-2025 4:08",login,0.00
697,106,"08.04.2025 07:42",cancel,0.00
698,106,"25/5/2025 00:51",view_content,0.00
699,106,"13-6-2025 09:46",play_video,0.00
700,106,"14.6.25 07:41",login,0.00
701,106,"22/08/2025 00:22",login,0.00
702,106,"20-8-2025 06:50",login,0.00
703,107,"02/01/2025 1:27",registration,0.00
704,107,"20/01/2025 18:28",purchase,30.00
705,107,"3/2/2025 1:14",purchase,30.00
706,107,"29/3/2025 05:01",test_event,0.00
707,107,"18.4.25 08:20",login,0.00
708,107,"14-4-2025 07:55",login,0.00
709,107,"5-6-2025 1:06",login,0.00
710,107,"27.06.2025 07:06",test_event,15.00
711,107,"2/7/2025 2:45",login,0.00
712,107,"11.07.2025 05:59",purchase,15.00
713,108,"21-4-2025 11:54",registration,0.00
714,108,"4.5.25 22:11",login,0.00
715,108,"28.04.2025 05:23",view_content,0.00
716,108,"26.05.2025 15:00",play_video,0.00
717,108,"16/6/2025 03:18",login,0.00
718,109,"7-4-2025 23:01",registration,0.00
719,109,"5/5/2025 20:21",view_content,0.00
720,109,"25.04.2025 07:34",play_video,0.00
721,109,"28.05.2025 11:26",login,0.00
722,109,"8.5.25 22:04",login,0.00
723,109,"22/6/2025 06:07",login,0.00
724,109,"01.07.2025 21:55",login,0.00
725,109,"23.8.25 14:15",view_content,0.00
726,109,"17.08.2025 12:33",view_content,0.00
727,109,"29.10.25 22:37",view_content,0.00
728,110,"28-2-2025 06:40",registration,0.00
729,110,"28.02.2025 09:56",view_content,0.00
730,110,"17-3-2025 13:07",view_content,0.00
731,111,"27/06/2025 16:05",registration,0.00
732,111,"29.6.25 13:26",login,0.00
733,111,"23.7.25 21:02",login,0.00
734,111,"11/8/2025 10:26",login,0.00
735,111,"22.10.2025 06:24",login,0.00
736,111,"17.10.25 03:10",login,0.00
737,111,"27/11/2025 15:32",login,0.00
738,111,"13/12/2025 06:52",play_video,0.00
739,112,"10/6/2025 14:44",registration,0.00
740,112,"26/6/2025 14:35",view_content,0.00
741,112,"17/7/2025 14:02",view_content,0.00
742,112,"16.8.25 12:21",login,0.00
743,112,"20.08.2025 07:49",login,0.00
744,112,"29.10.2025 07:23",login,0.00
745,112,"30-10-2025 19:33",purchase,20.00
746,112,"16-11-2025 23:45",view_content,0.00
747,112,"4-12-2025 14:56",login,0.00
748,112,"17/12/2025 14:15",login,0.00
749,113,"15-5-2025 13:21",registration,0.00
750,113,"22.7.25 16:00",purchase,10.00
751,113,"06/08/2025 9:34",login,0.00
752,114,"07/04/2025 9:23",registration,0.00
753,114,"17/4/2025 20:34",login,0.00
754,114,"20/6/2025 04:44",purchase,40.00
755,114,"11-6-2025 10:55",login,0.00
756,114,"17-7-2025 14:45",login,0.00
757,114,"14/7/2025 10:04",login,0.00
758,114,"17/10/2025 23:38",support_request,0.00
759,114,"21/10/2025 02:21",cancel,0.00
760,115,"12/06/2025 15:31",registration,0.00
761,115,"29.06.2025 16:42",login,0.00
762,115,"28.06.2025 23:38",login,0.00
763,115,"02.08.2025 05:28",play_video,0.00
764,115,"20/08/2025 11:54",login,0.00
765,115,"21/8/2025 14:41",login,0.00
766,115,"12.09.2025 21:42",login,0.00
767,115,"3-11-2025 0:28",play_video,0.00
768,115,"31/10/2025 10:45",view_content,0.00
769,116,"13-1-2025 12:43",registration,0.00
770,116,"13.01.2025 19:33",play_video,0.00
771,116,"24.01.2025 11:10",login,0.00
772,116,"26/2/2025 23:12",view_content,0.00
773,116,"10/03/2025 20:16",view_content,0.00
774,116,"29/3/2025 21:18",login,0.00
775,116,"29-4-2025 01:40",view_content,0.00
776,116,"7.6.25 09:16",view_content,0.00
777,117,"29-6-2025 09:18",registration,0.00
778,117,"04.07.2025 15:54",login,0.00
779,117,"8.7.25 06:56",login,0.00
780,118,"23/05/2025 22:17",registration,0.00
781,118,"30.5.25 05:37",login,0.00
782,119,"02/04/2025 23:06",registration,0.00
783,119,"30/4/2025 04:37",login,0.00
784,119,"20/07/2025 19:20","",0.00
785,120,"20/2/2025 00:00",registration,0.00
786,120,"18-3-2025 20:38",view_content,0.00
787,120,"24.3.25 00:13",test_event,0.00
788,120,"16-4-2025 20:52",purchase,10.00
789,120,"10/5/2025 9:33",play_video,0.00
790,120,"29.07.2025 07:06",view_content,0.00
791,120,"5/8/2025 14:30",login,0.00
792,121,"25/01/2025 11:23",registration,0.00
793,121,"31.1.25 12:15",view_content,0.00
794,121,"3.2.25 18:15",view_content,0.00
795,121,"02.03.2025 02:51",play_video,0.00
796,121,"27.03.2025 10:58",play_video,0.00
797,121,"22/5/2025 19:44",login,0.00
798,121,"04.05.2025 08:26",view_content,0.00
799,121,"07/07/2025 2:25",purchase,30.00
800,121,"27/6/2025 23:26",view_content,0.00
801,121,"25/07/2025 16:34",view_content,0.00
802,121,"13/08/2025 16:36",view_content,0.00
803,121,"16/9/2025 14:30",login,0.00
804,122,"3-4-2025 6:03",registration,0.00
805,122,"22.4.25 16:32",login,0.00
806,122,"14.4.25 15:09",play_video,0.00
807,122,"13.05.2025 05:47",login,0.00
808,122,"25/5/2025 04:12",view_content,0.00
809,123,"1.6.25 16:39",registration,0.00
810,123,"9-6-2025 22:59",purchase,10.00
811,123,"2-6-2025 0:45",login,0.00
812,123,"21/07/2025 14:10",login,0.00
813,123,"21.07.2025 19:54",view_content,0.00
814,123,"4/8/2025 1:01",test_event,0.00
815,123,"6-8-2025 2:11",cancel,0.00
816,123,"10/09/2025 20:47",login,0.00
817,123,"16/09/2025 01:30",play_video,0.00
818,123,"18/10/2025 16:40",view_content,0.00
819,123,"26/11/2025 04:30",support_request,0.00
820,124,"12-6-2025 5:02",registration,0.00
821,124,"20/6/2025 19:49",play_video,0.00
822,124,"13/06/2025 09:02",view_content,0.00
823,125,"29.01.2025 22:23",registration,0.00
824,125,"18.2.25 11:57",login,0.00
825,125,"06.03.2025 17:44",view_content,0.00
826,126,"27/05/2025 17:26",registration,0.00
827,126,"28/05/2025 08:47",purchase,15.00
828,126,"19-6-2025 11:22",play_video,0.00
829,126,"9.7.25 01:48",play_video,0.00
830,126,"26-7-2025 18:42",play_video,0.00
831,126,"5.8.25 07:33",login,0.00
832,126,"31-8-2025 14:51",login,0.00
833,126,"25.9.25 11:49",view_content,0.00
834,126,"17/11/2025 12:09",login,0.00
835,127,"12.04.2025 11:17",registration,0.00
836,127,"4-5-2025 14:12",login,0.00
837,127,"12/6/2025 15:08",play_video,0.00
838,127,"19/6/2025 23:14",view_content,0.00
839,127,"28.7.25 00:18",cancel,0.00
840,127,"26-8-2025 14:57",login,0.00
841,127,"7-9-2025 9:26",play_video,0.00
842,128,"2.6.25 10:00",registration,0.00
843,128,"19/06/2025 02:29",login,0.00
844,128,"28.7.25 18:55",login,0.00
845,128,"14.08.2025 18:19",support_request,0.00
846,128,"6/8/2025 3:52",login,0.00
847,128,"23.9.25 15:00",play_video,0.00
848,128,"25/10/2025 04:30",play_video,0.00
849,128,"10.10.25 12:58",view_content,0.00
850,128,"05.11.2025 23:35",purchase,20.00
851,128,"07/11/2025 6:35",login,0.00
852,129,"11.6.25 22:22",registration,0.00
853,129,"6-7-2025 16:13",login,0.00
854,129,"17.6.25 04:59",view_content,0.00
855,129,"17-7-2025 10:48",login,0.00
856,129,"4-9-2025 17:15",play_video,0.00
857,129,"23.8.25 20:27",view_content,0.00
858,129,"27.09.2025 15:35",login,0.00
859,129,"01/11/2025 13:14",login,0.00
860,130,"9/2/2025 23:48",registration,0.00
861,130,"05/03/2025 16:18",login,0.00
862,130,"14-2-2025 00:27",view_content,0.00
863,130,"23.03.2025 05:01",view_content,0.00
864,130,"6/4/2025 10:18",support_request,0.00
865,130,"4/5/2025 10:35",view_content,0.00
866,130,"21.04.2025 06:00",login,0.00
867,130,"26/5/2025 19:27",view_content,0.00
868,130,"4-7-2025 7:14",play_video,0.00
869,130,"18.09.2025 11:32",login,0.00
870,131,"23/02/2025 18:01",registration,0.00
871,131,"15/3/2025 12:19",play_video,0.00
872,131,"9.3.25 03:43",login,0.00
873,131,"16/04/2025 16:26",view_content,0.00
874,131,"14.4.25 12:39",view_content,0.00
875,131,"19.5.25 07:15","",0.00
876,131,"27-4-2025 03:46",view_content,0.00
877,131,"19.7.25 05:28","",0.00
878,131,"13.7.25 15:40",login,0.00
879,132,"26-1-2025 10:00",registration,0.00
880,132,"29/3/2025 16:24",support_request,0.00
881,132,"12/04/2025 1:57",purchase,20.00
882,132,"19.5.25 19:19",login,0.00
883,132,"27/4/2025 16:11",login,0.00
884,133,"23.3.25 01:36",registration,0.00
885,133,"16/4/2025 23:32",view_content,0.00
886,133,"9/4/2025 15:49",login,0.00
887,133,"13.5.25 06:51",login,0.00
888,133,"05/05/2025 16:48",view_content,0.00
889,133,"27/6/2025 22:04",login,0.00
890,133,"15-10-2025 14:01",login,0.00
891,133,"4.12.25 11:46",login,0.00
892,133,"22-11-2025 14:46",login,0.00
893,134,"28/1/2025 19:12",registration,0.00
894,134,"22-2-2025 13:09",view_content,0.00
895,134,"28-2-2025 01:35",login,0.00
896,134,"28/02/2025 23:23",view_content,0.00
897,135,"31.01.2025 10:15",registration,0.00
898,135,"21.02.2025 09:56",test_event,0.00
899,135,"19-2-2025 05:59",login,0.00
900,136,"29/06/2025 11:34",registration,0.00
901,136,"20/07/2025 17:35",login,0.00
902,136,"26.07.2025 23:03",login,0.00
903,136,"29/7/2025 21:31",login,0.00
904,136,"16/09/2025 17:00",login,0.00
905,136,"29.08.2025 09:39",login,0.00
906,136,"20/11/2025 20:52",cancel,0.00
907,136,"22-11-2025 18:26",purchase,20.00
908,137,"01/03/2025 5:59",registration,0.00
909,137,"21/3/2025 07:32",view_content,0.00
910,137,"18/03/2025 00:23",view_content,0.00
911,137,"23/4/2025 12:26",play_video,0.00
912,137,"4.5.25 19:15",login,0.00
913,137,"6.6.25 11:27",login,0.00
914,137,"13-7-2025 11:29",login,0.00
915,137,"30/6/2025 10:37",login,0.00
916,137,"29/7/2025 19:53",view_content,0.00
917,138,"07.04.2025 07:17",registration,0.00
918,138,"7.4.25 10:10",view_content,0.00
919,138,"1-5-2025 21:17",play_video,0.00
920,138,"1/7/2025 16:44",play_video,0.00
921,138,"9.7.25 21:41",login,0.00
922,138,"11/7/2025 6:11",play_video,0.00
923,138,"24-10-2025 09:29",login,0.00
924,138,"6.12.25 15:54",play_video,0.00
925,138,"23/12/2025 22:22",play_video,0.00
926,138,"23-1-2026 17:05",view_content,0.00
927,139,"11/04/2025 19:32",registration,0.00
928,139,"14-7-2025 14:58",login,0.00
929,140,"29.4.25 13:47",registration,0.00
930,140,"16/05/2025 12:52",play_video,0.00
931,140,"11/6/2025 20:16",login,0.00
932,140,"3.7.25 04:56",cancel,0.00
933,140,"20/8/2025 22:13",view_content,0.00
934,140,"21.10.25 20:52",support_request,0.00
935,140,"03/10/2025 7:03",play_video,0.00
936,140,"30/10/2025 13:47",support_request,0.00
937,140,"3-11-2025 3:37",view_content,0.00
938,141,"17/5/2025 21:47",registration,0.00
939,141,"01.06.2025 16:55",play_video,0.00
940,141,"01/07/2025 3:35",view_content,0.00
941,141,"22-6-2025 03:12",play_video,0.00
942,141,"02/08/2025 13:34",view_content,0.00
943,141,"28/7/2025 23:42",play_video,0.00
944,141,"18/9/2025 13:43",login,0.00
945,141,"20-9-2025 05:49",view_content,0.00
946,141,"16.10.2025 05:06",login,0.00
947,141,"25.11.25 18:55",login,0.00
948,141,"29/12/2025 10:44",view_content,0.00
949,142,"12-2-2025 9:30",registration,0.00
950,142,"12/2/2025 11:37",cancel,0.00
951,142,"21.02.2025 04:29",cancel,0.00
952,142,"2.5.25 21:28",login,0.00
953,142,"04/05/2025 2:25",play_video,0.00
954,142,"3-6-2025 22:56",login,0.00
955,142,"22.5.25 19:37",play_video,0.00
956,142,"22/6/2025 17:55",login,0.00
957,142,"1-8-2025 9:16",play_video,0.00
958,142,"24/07/2025 13:05",login,0.00
959,143,"07.03.2025 03:31",registration,0.00
960,143,"22-3-2025 09:02",view_content,0.00
961,143,"21/03/2025 06:44",view_content,0.00
962,144,"25/3/2025 17:17",registration,0.00
963,144,"13-4-2025 07:35",view_content,0.00
964,144,"28.4.25 11:30",view_content,0.00
965,144,"30/4/2025 08:58",login,0.00
966,144,"27.5.25 04:32",login,0.00
967,144,"27/5/2025 18:11",play_video,0.00
968,144,"18-8-2025 15:05",login,0.00
969,144,"17/08/2025 05:06",view_content,0.00
970,144,"8-10-2025 21:28",login,0.00
971,145,"16-4-2025 16:10",registration,0.00
972,145,"24/04/2025 22:28",support_request,0.00
973,145,"16.6.25 22:58",play_video,0.00
974,145,"29-6-2025 12:02",login,0.00
975,145,"19-7-2025 18:27",login,0.00
976,145,"25-8-2025 18:21",view_content,0.00
977,145,"1.9.25 01:17",login,0.00
978,146,"25/03/2025 06:52",registration,0.00
979,146,"11/05/2025 1:44",login,0.00
980,146,"9.5.25 10:11",login,0.00
981,147,"22/4/2025 18:37",registration,0.00
982,147,"5/5/2025 8:25",login,0.00
983,147,"11/06/2025 2:43",cancel,0.00
984,147,"12-6-2025 8:41",play_video,0.00
985,147,"15.7.25 23:27",login,0.00
986,147,"6.7.25 12:21",cancel,0.00
987,147,"21/07/2025 22:39",view_content,0.00
988,147,"1.9.25 05:42",view_content,0.00
989,147,"06/10/2025 0:47",view_content,0.00
990,147,"28-9-2025 08:08",play_video,0.00
991,148,"30/5/2025 12:35",registration,0.00
992,148,"19/06/2025 16:48",purchase,40.00
993,148,"1-6-2025 21:56",play_video,0.00
994,148,"19-7-2025 21:10",view_content,0.00
995,148,"17.08.2025 14:25",view_content,0.00
996,148,"10.08.2025 10:54",login,0.00
997,148,"30.09.2025 14:11",view_content,0.00
998,148,"29.9.25 19:16",purchase,20.00
999,149,"4-6-2025 2:44",registration,0.00
1000,149,"25/06/2025 11:51",view_content,0.00
1001,149,"30.07.2025 08:30",login,0.00
1002,149,"24-8-2025 03:44",play_video,0.00
1003,149,"12.11.25 04:30",login,0.00
1004,150,"11-5-2025 2:43",registration,0.00
1005,150,"21/05/2025 15:24",view_content,0.00
1006,150,"28/05/2025 15:31",view_content,0.00
1007,150,"3.7.25 23:05",login,0.00
1008,150,"31.7.25 09:22",purchase,15.00
1009,150,"21.07.2025 09:03",login,0.00
1010,150,"03/09/2025 4:55",play_video,0.00
1011,150,"16/08/2025 19:19",view_content,0.00
1012,150,"14-10-2025 15:45",cancel,0.00
1013,151,"24.1.25 01:22",registration,0.00
1014,151,"1.2.25 19:50",view_content,0.00
1015,151,"14.04.2025 00:51",login,0.00
1016,152,"26/4/2025 19:26",registration,0.00
1017,152,"05/05/2025 15:31",play_video,0.00
1018,152,"14/06/2025 04:49",login,0.00
1019,152,"23/6/2025 04:41",view_content,0.00
1020,152,"13/07/2025 12:29",login,0.00
1021,152,"17.07.2025 07:11",login,0.00
1022,152,"28.07.2025 02:35",login,0.00
1023,152,"1/8/2025 9:30",login,0.00
1024,152,"11.9.25 22:18",view_content,0.00
1025,152,"07.10.2025 18:43",support_request,0.00
1026,153,"22.01.2025 16:05",registration,0.00
1027,153,"15.02.2025 03:31",login,0.00
1028,153,"4-3-2025 2:47",view_content,0.00
1029,153,"31.3.25 00:21",play_video,0.00
1030,153,"03.04.2025 04:01",view_content,0.00
1031,153,"06/07/2025 18:33",purchase,10.00
1032,153,"27/06/2025 00:10",login,0.00
1033,154,"03/05/2025 10:45",registration,0.00
1034,154,"10-5-2025 5:38",view_content,0.00
1035,154,"24.6.25 02:51",login,0.00
1036,154,"9.6.25 15:19",play_video,0.00
1037,154,"22-7-2025 19:10",login,0.00
1038,154,"16.08.2025 03:51",cancel,0.00
1039,154,"19-8-2025 17:31",login,0.00
1040,154,"15/9/2025 17:26",login,0.00
1041,154,"24.9.25 02:42",login,0.00
1042,155,"30-4-2025 01:37",registration,0.00
1043,155,"12.6.25 13:49",play_video,0.00
1044,155,"16-8-2025 01:34",view_content,0.00
1045,155,"06/08/2025 19:20",play_video,0.00
1046,155,"21.11.25 17:45",play_video,0.00
1047,155,"15.01.2026 12:19",view_content,0.00
1048,156,"09.03.2025 07:29",registration,0.00
1049,156,"04/04/2025 15:38",view_content,0.00
1050,156,"14/04/2025 05:32",login,0.00
1051,156,"25/05/2025 18:52",login,0.00
1052,156,"01/08/2025 14:12",cancel,0.00
1053,156,"17/11/2025 19:09",login,0.00
1054,156,"20.11.2025 16:09",login,0.00
1055,156,"01/01/2026 4:57",play_video,0.00
1056,157,"18/04/2025 14:07",registration,0.00
1057,157,"04.05.2025 12:59",purchase,40.00
1058,157,"20/05/2025 03:49",login,0.00
1059,157,"06.07.2025 04:50",support_request,0.00
1060,157,"19-7-2025 11:18",login,0.00
1061,157,"1/8/2025 14:05",login,0.00
1062,157,"03/09/2025 17:06",view_content,0.00
1063,157,"26.8.25 21:31",view_content,0.00
1064,157,"02/10/2025 9:01",login,0.00
1065,157,"03.12.2025 12:00",login,0.00
1066,157,"1/12/2025 21:29",login,0.00
1067,157,"17.12.2025 02:28",play_video,0.00
1068,157,"7.1.26 13:44",login,0.00
1069,158,"02.03.2025 19:15",registration,0.00
1070,158,"8-3-2025 9:41",login,0.00
1071,158,"16-5-2025 04:45",support_request,0.00
1072,158,"07/06/2025 17:00",purchase,15.00
1073,159,"3/5/2025 15:14",registration,0.00
1074,160,"7.2.25 09:40",registration,0.00
1075,160,"09/02/2025 17:20","",20.00
1076,160,"10.03.2025 06:41",view_content,0.00
1077,160,"31/03/2025 05:23",login,0.00
1078,160,"14/04/2025 22:10",view_content,0.00
1079,161,"17.06.2025 16:31",registration,0.00
1080,161,"28/6/2025 11:03",view_content,0.00
1081,161,"10-7-2025 23:23",login,0.00
1082,161,"27.7.25 01:10",login,0.00
1083,161,"11/8/2025 15:45",view_content,0.00
1084,161,"11.9.25 18:26",login,0.00
1085,161,"28/10/2025 23:22",view_content,0.00
1086,161,"22-11-2025 07:55",view_content,0.00
1087,161,"6.12.25 06:15",view_content,0.00
1088,161,"7-2-2026 23:35",login,0.00
1089,161,"22.01.2026 03:18",login,0.00
1090,162,"10/6/2025 22:19",registration,0.00
1091,163,"19.02.2025 12:25",registration,0.00
1092,163,"6.4.25 10:37",login,0.00
1093,163,"14-4-2025 16:14",play_video,0.00
1094,163,"15/07/2025 09:37",view_content,0.00
1095,164,"24/04/2025 18:32",registration,0.00
1096,164,"18.05.2025 21:53",view_content,0.00
1097,164,"20/6/2025 16:23",view_content,0.00
1098,164,"19-6-2025 11:17",login,0.00
1099,164,"29-6-2025 23:59",view_content,0.00
1100,164,"25/07/2025 07:46",login,0.00
1101,164,"03.08.2025 20:07",view_content,0.00
1102,165,"28/6/2025 13:03",registration,0.00
1103,165,"22/07/2025 07:48",login,0.00
1104,165,"12/07/2025 19:50",view_content,0.00
1105,165,"13/08/2025 09:04",play_video,0.00
1106,165,"19-10-2025 14:54",play_video,0.00
1107,165,"29/11/2025 09:41",login,0.00
1108,165,"26.11.2025 13:58",login,0.00
1109,166,"28/04/2025 06:09",registration,0.00
1110,166,"29.06.2025 01:04",login,0.00
1111,166,"16.7.25 02:52",login,0.00
1112,166,"10/08/2025 3:49",play_video,0.00
1113,166,"17.10.25 19:02",view_content,0.00
1114,166,"30/9/2025 17:52",login,0.00
1115,167,"12/2/2025 19:41",registration,0.00
1116,167,"6/3/2025 15:28",login,0.00
1117,167,"8-3-2025 17:12",login,0.00
1118,167,"25.3.25 21:40",cancel,0.00
1119,167,"09/04/2025 23:36",play_video,0.00
1120,167,"10.05.2025 17:33",play_video,0.00
1121,167,"27/05/2025 22:20",view_content,0.00
1122,167,"08.06.2025 06:34",view_content,0.00
1123,167,"22.06.2025 11:33",login,0.00
1124,167,"17/7/2025 09:57",login,0.00
1125,167,"15.8.25 19:06",login,0.00
1126,167,"14.08.2025 13:12",login,0.00
1127,167,"6-11-2025 4:47",view_content,0.00
1128,168,"02.05.2025 20:10",registration,0.00
1129,168,"11.6.25 02:13",play_video,0.00
1130,168,"16.06.2025 23:20",login,0.00
1131,168,"28.07.2025 23:13",view_content,0.00
1132,168,"25.07.2025 07:28",play_video,0.00
1133,168,"22/8/2025 20:11",view_content,0.00
1134,168,"9/8/2025 13:13",support_request,0.00
1135,168,"10/09/2025 4:28",login,0.00
1136,169,"30.6.25 23:14",registration,0.00
1137,169,"6-8-2025 15:17",view_content,0.00
1138,170,"12.06.2025 16:57",registration,0.00
1139,170,"28.6.25 10:36",login,0.00
1140,170,"15/06/2025 13:28",login,0.00
1141,170,"28-7-2025 12:10",view_content,0.00
1142,170,"2/9/2025 13:07",login,0.00
1143,170,"22.9.25 10:45",play_video,0.00
1144,170,"15.10.2025 00:10",login,0.00
1145,171,"21/4/2025 07:16",registration,0.00
1146,172,"31/1/2025 00:05",registration,0.00
1147,172,"13.02.2025 23:43",play_video,0.00
1148,172,"15/02/2025 17:48",view_content,0.00
1149,172,"12.4.25 20:06",support_request,0.00
1150,172,"24.05.2025 22:23",view_content,0.00
1151,172,"5.7.25 00:52",login,0.00
1152,172,"30-7-2025 12:09",view_content,0.00
1153,172,"29-9-2025 23:40",purchase,20.00
1154,173,"09/05/2025 18:17",registration,0.00
1155,173,"26/05/2025 11:14",view_content,0.00
1156,173,"25.06.2025 01:58",view_content,0.00
1157,173,"10/7/2025 11:34",view_content,0.00
1158,173,"12/07/2025 3:01",login,0.00
1159,173,"18-8-2025 07:50",play_video,0.00
1160,174,"13/01/2025 14:30",registration,0.00
1161,174,"28/1/2025 00:05",login,0.00
1162,174,"06.03.2025 04:18",view_content,0.00
1163,175,"7.4.25 14:41",registration,0.00
1164,175,"26/5/2025 12:55",login,0.00
1165,176,"22/5/2025 08:42",registration,0.00
1166,176,"4/7/2025 7:14",login,0.00
1167,177,"3.6.25 17:55",registration,0.00
1168,177,"19-6-2025 00:41",view_content,0.00
1169,177,"09.06.2025 09:47",login,0.00
1170,177,"5.7.25 06:47",play_video,0.00
1171,177,"27.7.25 07:55",login,0.00
1172,177,"25.08.2025 07:26",login,0.00
1173,177,"29.08.2025 10:35",view_content,0.00
1174,177,"18-9-2025 16:33",view_content,0.00
1175,177,"28.9.25 16:21",view_content,0.00
1176,177,"16/10/2025 05:48",login,0.00
1177,177,"22-12-2025 16:29",view_content,0.00
1178,178,"8.6.25 18:01",registration,0.00
1179,178,"2.7.25 21:19",login,0.00
1180,178,"18.8.25 11:52",view_content,0.00
1181,178,"24-10-2025 10:48",login,0.00
1182,178,"3.11.25 17:10",login,0.00
1183,179,"16.2.25 14:36",registration,0.00
1184,179,"8.3.25 17:42",play_video,0.00
1185,179,"09.03.2025 17:52",view_content,0.00
1186,179,"30/3/2025 06:05",purchase,10.00
1187,179,"28-3-2025 00:24",login,0.00
1188,179,"09/08/2025 14:39",login,0.00
1189,180,"9.6.25 10:15",registration,0.00
1190,180,"11.06.2025 10:45",login,0.00
1191,180,"02/09/2025 14:57",purchase,10.00
1192,180,"3/9/2025 18:14",play_video,0.00
1193,180,"21/09/2025 08:47",play_video,0.00
1194,181,"13/05/2025 20:17",registration,0.00
1195,181,"22.05.2025 08:51",login,0.00
1196,181,"21/5/2025 13:17",view_content,0.00
1197,181,"29/06/2025 12:32",view_content,0.00
1198,181,"29-6-2025 17:00",cancel,0.00
1199,182,"5/2/2025 8:11",registration,0.00
1200,182,"20-2-2025 12:22",login,0.00
1201,182,"08/05/2025 18:50",play_video,0.00
1202,182,"24.6.25 09:55",login,0.00
1203,182,"10.6.25 22:15",play_video,0.00
1204,182,"24/07/2025 05:07",view_content,0.00
1205,182,"16/07/2025 10:24",play_video,0.00
1206,183,"27/4/2025 18:17",registration,0.00
1207,183,"18/5/2025 02:58",play_video,0.00
1208,183,"3/7/2025 13:47",view_content,0.00
1209,183,"10/7/2025 13:29",view_content,0.00
